,level_0,index,frequency
1027,1027,NC(=O)[C@H](CC(O)=O),11598
1028,1028,/C(=C/,11597
1029,1029,OCc1ccccc1),11572
1030,1030,COc1cccc2,11567
1031,1031,c1ccccc1Cl,11556
1032,1032,c4c3),11555
1033,1033,c1cccc(C),11546
1034,1034,C2=O)cc1,11531
1035,1035,C12CC,11525
1036,1036,C(O)(,11507
1037,1037,n1C,11494
1038,1038,CC(=O)O,3016
1039,1039,c(n1)-,11487
1040,1040,C[C@H](C),11467
1041,1041,3=O),11466
1042,1042,cc2F),11456
1043,1043,NCCCC,11419
1044,1044,C(=O)N(CC,11372
1045,1045,[C@]4(C),11366
1046,1046,C1CCN(C,11360
1047,1047,O)cc1,11343
1048,1048,no1,11341
1049,1049,c1cccc(Cl)c1,11327
1050,1050,Cl)c(Cl)c1,11326
1051,1051,\N,11287
1052,1052,c1nc(N,11268
1053,1053,c1Cl),11234
1054,1054,c3s,11228
1055,1055,CCCN(CC,11192
1056,1056,C(F)(F)F)cc1,11189
1057,1057,C(CC),11184
1058,1058,c(n,11126
1059,1059,n1CC,11123
1060,1060,P(O)(=O),11122
1061,1061,CCCN1CC,11045
1062,1062,Cl)cc(,11034
1063,1063,[C@@]1(C),11023
1064,1064,CC[C@H]1,11015
1065,1065,COc1cc(ccc1,10977
1066,1066,CCCn1,10970
1067,1067,c2ccc(OC),10960
1068,1068,c2c(cnn2,10910
1069,1069,N3CCOCC3),10903
1070,1070,4CCOCC4),10890
1071,1071,cs3),10885
1072,1072,c(=O)o,10885
1073,1073,(-,10879
1074,1074,\C),10873
1075,1075,n2)c1,10870
1076,1076,2/,10870
1077,1077,c1cncc(,10864
1078,1078,CN(C)C),10830
1079,1079,c2cccnc2),10827
1080,1080,NC(=O)[C@@H]1CCCN1C(=O),10813
1081,1081,c2cc1OCC,10801
1082,1082,C2=N,10765
1083,1083,c(OCC,10730
1084,1084,C[N+],10728
1085,1085,CCC(C),10720
1086,1086,CS),10719
1087,1087,c1cc2cccc,10717
1088,1088,=CC(=O),10702
1089,1089,c4ccccc4)cc,10701
1090,1090,Oc2ccc(,10695
1091,1091,c1nc(C),10692
1092,1092,C(F)(F)F)cc2),10691
1093,1093,CCS,10594
1094,1094,c2ccncc2),10590
1095,1095,NC(=O)[C@H](Cc2ccccc2),10580
1096,1096,O[C@H](CO)[C@@H](O)[C@H](O),10577
1097,1097,o1)-,10568
1098,1098,n4),10554
1099,1099,CSSC[C@H](,10547
1100,1100,6),10525
1101,1101,NCC1,5270
1102,1102,C=C(C),10512
1103,1103,c1ccccn1),10506
1104,1104,CC(C)(O),10485
1105,1105,P(=O)(,10480
1106,1106,Cc3ccccc3,10467
1107,1107,c3nn,10457
1108,1108,c3cc(F),10454
1109,1109,[C@@H]5,10407
1110,1110,n2cc(,10394
1111,1111,c2nnc(,10390
1112,1112,NC(=O)[C@H](CCCNC(=N)N),10386
1113,1113,CC[C@@H](,10386
1114,1114,c2ccco2),10369
1115,1115,c2F),10349
1116,1116,c4n,10342
1117,1117,sc1,10319
1118,1118,[C@H]1CC[C@@H](CC1),10307
1119,1119,C(=O)NO,10303
1120,1120,c2cc(ccc12),10274
1121,1121,c4cccc(,10266
1122,1122,/C(C),10256
1123,1123,c1cccc(O),10255
1124,1124,O=[N+]([O-]),10204
1125,1125,c1cc(=O),10197
1126,1126,OC1,3579
1127,1127,c1cc(NC(=O),10193
1128,1128,ncc3,10175
1129,1129,c1cccnc1),10175
1130,1130,c1ccc(C),10148
1131,1131,c(C#N),10142
1132,1132,N1CCOCC1),10138
1133,1133,c1o,10109
1134,1134,C(=O)N[C@H]1,10105
1135,1135,c(cc2,10092
1136,1136,CCCCNC(=O),10087
1137,1137,Cn3,10061
1138,1138,Br)cc1,6025
1139,1139,CN(C1),10045
1140,1140,Cc1ccc(cc1)-,10038
1141,1141,CCCC(,10035
1142,1142,c3cc2,10027
1143,1143,c(F)c2),10020
1144,1144,Cc2cn,9982
1145,1145,c(c1)-,9977
1146,1146,c3c(C),9975
1147,1147,n1nc(,9968
1148,1148,c(C(=O)N,9968
1149,1149,ccc23),9966
1150,1150,/N=C(,9962
1151,1151,c3ccco,9960
1152,1152,OCC(=O)N,9939
1153,1153,Cn1cc,9911
1154,1154,c(=O)n2,9883
1155,1155,N2CCN(CC2),9874
1156,1156,[C@H](CO),9854
1157,1157,ONC(=O),9842
1158,1158,(O)(,9837
1159,1159,COc1c(,9835
1160,1160,[C@@]5,9807
1161,1161,n2c(,9801
1162,1162,c2cccs2),9796
1163,1163,OCCCC,9786
1164,1164,c1ncccc1,9775
1165,1165,[C@H](O)[C@@H](O),9775
1166,1166,C(=O)N[C@H]1CC,9775
1167,1167,C1CCN(,9765
1168,1168,c2cccc(Cl)c2),9762
1169,1169,C3(CC,9698
1170,1170,CNS(=O)(=O),9697
1171,1171,c(Cl)c3),9695
1172,1172,[nH]1)-,9659
1173,1173,-c2cc(,9658
1174,1174,c3cc(Cl)cc,9654
1175,1175,c2ccc(NC(=O),9630
1176,1176,C(=O)NCC(=O)N,9628
1177,1177,O[C@H](CO,9620
1178,1178,nn1),9619
1179,1179,[C@@H](NC(=O),9609
1180,1180,CCCCCCCCCCCCCCCC,9595
1181,1181,NCC2),9593
1182,1182,CC[C@@H]1,9589
1183,1183,c2ccccc2F),9573
1184,1184,c1)C#N,9555
1185,1185,NS(=O)(=O)c1ccc(,9527
1186,1186,C(=O)NCCCC,9527
1187,1187,NC2CC,9501
1188,1188,n12),9487
1189,1189,[C@@H](CO),9486
1190,1190,cc1C,9480
1191,1191,C(=O)N[C@@H](C(C)C),9474
1192,1192,cc(=O),9448
1193,1193,c1cccc(NC(=O),9447
1194,1194,c2ccccc2)c1,9427
1195,1195,CSc1n,9425
1196,1196,CC2)c1,9414
1197,1197,CCCC2,4217
1198,1198,S1,3644
1199,1199,OC(C)=O),9358
1200,1200,ncnc(N,9348
1201,1201,c1ccc(OC),9341
1202,1202,Cc2c[nH]c3ccccc23),9331
1203,1203,[C@@](C)(,9330
1204,1204,c3ccncc3),9313
1205,1205,c3ccccc3)cc2),9291
1206,1206,c2n1),9289
1207,1207,n2cc,9287
1208,1208,CCCNC(=O),9280
1209,1209,c2ccc(O),9279
1210,1210,[O-][N+](=O),9274
1211,1211,c1ccc(Nc2n,9273
1212,1212,[S+],9250
1213,1213,c(O)c1,2538
1214,1214,c1O),9171
1215,1215,CC(C)O,9167
1216,1216,c2cc(Cl)ccc2,9164
1217,1217,c(=O)[nH]c1=O,9155
1218,1218,c(cc3,9150
1219,1219,OC(C)(C),9137
1220,1220,NS(C)(=O)=O),9128
1221,1221,-c2ccc(nc2),9113
1222,1222,O=C1CC,9112
1223,1223,(CC),9103
1224,1224,c5cc,9100
1225,1225,1CC1),9098
1226,1226,c2ccccc2Cl),9096
1227,1227,CCc1n,9094
1228,1228,c2)cc,9067
1229,1229,c1cc2cc(,9048
1230,1230,NC(=S)N,9041
1231,1231,c2c(F)cccc2,9011
1232,1232,CC(=O)N1,9008
1233,1233,C[C@H]1CC,8999
1234,1234,COc1ccc2c(c1),8998
1235,1235,c4)cc,8986
1236,1236,-c2ccc(Cl)cc2),8985
1237,1237,nn3,8972
1238,1238,[C@H]5,8952
1239,1239,(O)=O,8932
1240,1240,c1ccnc(N,8931
1241,1241,c2ncccc2,8927
1242,1242,c3ccco3),8925
1243,1243,Nc1ncc(,8917
1244,1244,cc1NC(=O),8904
1245,1245,[C@@H](CO,8891
1246,1246,c3c[nH],8883
1247,1247,c4[nH],8879
1248,1248,Cc1no,8877
1249,1249,c2nc(N),8854
1250,1250,C2(CC1),8853
1251,1251,N4,8832
1252,1252,c3ccc(OC),8828
1253,1253,c3ccc4c(c3),8814
1254,1254,c1cc(O),8813
1255,1255,CCCCCCCCCCCC,8794
1256,1256,c1c(F)cccc1,8793
1257,1257,N=C1,8790
1258,1258,c2c(-,8786
1259,1259,c1c([nH],8786
1260,1260,12,8780
1261,1261,c1ccc(cc1)S(=O)(=O),8739
1262,1262,O=C(CC,8723
1263,1263,c3cc(C),8712
1264,1264,OC)c(OC)c(OC),8702
1265,1265,CC#,8696
1266,1266,c2c(cnn2c1)C#N,8680
1267,1267,CO[C@@H]1,8669
1268,1268,c2cc(Cl),8660
1269,1269,c1cccc2ccccc12,8659
1270,1270,NC(=O)[C@H](CCCN=C(N)N),8644
1271,1271,c1ccc2ccccc2c1,8641
1272,1272,C(=O)C(,8633
1273,1273,CCCNC(N)=N),8631
1274,1274,/C(=C\,8625
1275,1275,4)cc3,8621
1276,1276,c1ccccc1Cl),8610
1277,1277,Oc3ccc(,8572
1278,1278,\C=C2/,8559
1279,1279,cnc12),8552
1280,1280,Cc3cn,8552
1281,1281,c3ccc(Cl)cc3,8550
1282,1282,(F)F),8544
1283,1283,c1nnn,8543
1284,1284,COc2ccc(,8521
1285,1285,C(=O)N1CCN(CC1),8521
1286,1286,O[C@H](CO)[C@@H](O),8516
1287,1287,CC(C,8511
1288,1288,Cc1ccc2,8510
1289,1289,c1ccc(O)cc1,8509
1290,1290,O=C(NC,8493
1291,1291,CC(C)(,8493
1292,1292,CCCN1,8481
1293,1293,[C@H](CC(C)C),8476
1294,1294,c3ccccc23)cc1,1608
1295,1295,cc1F),8457
1296,1296,OCC),8454
1297,1297,sc2,8453
1298,1298,c1cc(F)ccc1,8429
1299,1299,CN1CCCC,8429
1300,1300,-c2nc(,8428
1301,1301,C(=O)N[C@@H](CCC(=O)O),8427
1302,1302,c1ccncc1),8423
1303,1303,c4ccc(Cl)cc,8409
1304,1304,c3cccc(c3),8404
1305,1305,[C@@H]2CCCN2C(=O),8384
1306,1306,2\,8381
1307,1307,Cc1ccc(S(=O)(=O),8375
1308,1308,c1ccccc1-,8367
1309,1309,-c2ccc(cc2),8365
1310,1310,N=C,8360
1311,1311,[C@H](O)[C@H](O),8359
1312,1312,C[C@@]1,8344
1313,1313,N1),8341
1314,1314,C1CCCC1,8307
1315,1315,CCCC),8269
1316,1316,(O)CC,8265
1317,1317,O2,8259
1318,1318,c2ccc(O)cc2),8249
1319,1319,NC(=S),8235
1320,1320,c2cccc3cccc,8218
1321,1321,Oc1ccc2,8213
1322,1322,OCc1ccccc1,8212
1323,1323,c2=O)cc1,8211
1324,1324,nc23),8202
1325,1325,c2cccc(-,8200
1326,1326,C(C(=O)N,8192
1327,1327,.[Na+],7550
1328,1328,c3C),8144
1329,1329,3CCCCC3),8122
1330,1330,NC(=O)OC(C)(C)C),8096
1331,1331,ccn1,8088
1332,1332,c2ccc3ccccc3c2),8071
1333,1333,CC1CCCCC1),8042
1334,1334,CC1(,8040
1335,1335,c3c(F),8021
1336,1336,CC1=C(,8004
1337,1337,c1n[nH],7994
1338,1338,c3ccccc32),7993
1339,1339,c2cc(NC(=O),7970
1340,1340,NC(=O)[C@@H]1,7970
1341,1341,nc3),7966
1342,1342,c(n2),7957
1343,1343,c(C(=O)O),7956
1344,1344,c5ccccc5),7954
1345,1345,c2[nH]1,7953
1346,1346,c1cc(N,7952
1347,1347,Nc1nc(N,7950
1348,1348,c1cn2,7947
1349,1349,CC1(C)CC,7945
1350,1350,ccn1),7939
1351,1351,nc2n,7936
1352,1352,cn3,7923
1353,1353,c1ncnc2[nH],7919
1354,1354,N(C)CC1,7918
1355,1355,C(=O)N1CCC(CC1),7904
1356,1356,c3ccccc3)CC2),7899
1357,1357,COc1ccc2c(,7893
1358,1358,[C@H](OC(C)=O),7888
1359,1359,cc2Cl),7876
1360,1360,c2cc(cc,7857
1361,1361,[C@H](C1),7854
1362,1362,c34)cc,7847
1363,1363,NCC3),7847
1364,1364,N4CC,7846
1365,1365,C1=C(C),7840
1366,1366,\C=C/,7838
1367,1367,C(=O)OC(C)(C)C),7832
1368,1368,CC4),7829
1369,1369,C1C(,7824
1370,1370,C(C1),7816
1371,1371,OP(=O)(O),7797
1372,1372,c2nc(N,7787
1373,1373,N(C)C,1563
1374,1374,c2cc3cccc,7773
1375,1375,N1CCCC1,3590
1376,1376,Cc1cc(F),7759
1377,1377,c3ccc(cc3,7749
1378,1378,c3ccc(F)cc3,7746
1379,1379,c2c(Cl)cc,7742
1380,1380,c4ccc(O),7729
1381,1381,C(NC(=O),7728
1382,1382,Nc1ccccc1,2911
1383,1383,CCCN=C(N)N),7695
1384,1384,ncc(C#N),7693
1385,1385,c1C(=O),7670
1386,1386,c(c2),7662
1387,1387,[n+]2,7660
1388,1388,c(=O)n1,7644
1389,1389,c3ccc(O,7635
1390,1390,[C@@H]4CC,7615
1391,1391,C2CCCC2),7611
1392,1392,O[C@@H]3,7607
1393,1393,C(=O)N[C@@H](CCC(O)=O),7601
1394,1394,c(OC,7591
1395,1395,Cn1cc(cn1)-,7591
1396,1396,c(C,7576
1397,1397,[C@@H]5CC,7575
1398,1398,c1cnn2,7562
1399,1399,c(=O)n(C,7548
1400,1400,[C@H](OC(=O),7542
1401,1401,c2ccc(C)cc2),7541
1402,1402,c(N3CC,7539
1403,1403,[C@H]3O),7533
1404,1404,CO1,7533
1405,1405,c1c(Cl)cc,7531
1406,1406,[C@@]3(C),7531
1407,1407,CNC,7529
1408,1408,c3cccs3),7523
1409,1409,COc1cc2c(cc1,7523
1410,1410,c3c4,7508
1411,1411,C(F)(F)F)C(F)(F)F),7505
1412,1412,CCS(=O)(=O),7495
1413,1413,c3cccc(F),7493
1414,1414,O=c1,7492
1415,1415,C(c2ccccc2),7492
1416,1416,CNC(=O)N,7486
1417,1417,CCN1CC,7481
1418,1418,N1CCCCC1,7476
1419,1419,c1ccc(cc1)C(=O)N,7464
1420,1420,c2ccnc(,7460
1421,1421,CN1CCC(CC1),7459
1422,1422,CC(=O)N2CC,7456
1423,1423,CCCC[C@H](,7447
1424,1424,c2ccc(OCC,7442
1425,1425,Cc2n,7439
1426,1426,c2)n1,7436
1427,1427,cc21,7427
1428,1428,O[C@H](C),7413
1429,1429,-c2cccc(,7407
1430,1430,c3nc4ccccc4,7401
1431,1431,c2c(N)ncnc12,7400
1432,1432,O=C(/C=C/,7395
1433,1433,[C@@H]6,7390
1434,1434,4C),7384
1435,1435,[N-],7381
1436,1436,c3ccc(Br)cc,7380
1437,1437,c1c(N),7375
1438,1438,COCCO,7368
1439,1439,c(=O)[nH]1,7360
1440,1440,C(F)(F)F)c1,7359
1441,1441,nc2c(,7358
1442,1442,CO[C@H]1,7344
1443,1443,COc1ccc(NC(=O),7330
1444,1444,n1cnc2c(,7319
1445,1445,=C(C)C),7314
1446,1446,/C(=N\,7311
1447,1447,c13),7298
1448,1448,\C(=C/,7298
1449,1449,Cl)cc1),7287
1450,1450,.[Br,7279
1451,1451,C(=O)N[C@@H](CC(O)=O),7270
1452,1452,CCC(CC),7263
1453,1453,N2CCC(,7260
1454,1454,[NH,7254
1455,1455,c1C(=O)N,7253
1456,1456,SS,7244
1457,1457,[C@H](C,7237
1458,1458,c(Cl)cc1,7233
1459,1459,C(=O)N[C@@H](CC(=O)O),7228
1460,1460,c1ccccc1F,7212
1461,1461,cc1O,2033
1462,1462,c1ccco1),7211
1463,1463,c2=O,7208
1464,1464,CCC1,1848
1465,1465,c1nc(N),7191
1466,1466,[C@](C)(,7188
1467,1467,c2ccc3n,7187
1468,1468,NC1CC,7186
1469,1469,Cc1cn(,7185
1470,1470,OCO3),7184
1471,1471,CN1CCN(C,7183
1472,1472,[C@H](O)[C@@H]1O),7176
1473,1473,CCCC4),7165
1474,1474,NC(=O)[C@H](Cc1c[nH]c2ccccc12),7146
1475,1475,n(-c2ccccc2),7144
1476,1476,[C@@H](OC(=O),7126
1477,1477,c2cc(C,7124
1478,1478,COC(=O)N,7120
1479,1479,cc(c1)-,7114
1480,1480,C#C,1619
1481,1481,3)C1),7092
1482,1482,[C@@H](C,7086
1483,1483,C[C@]12CC,7086
1484,1484,CCc1ccc(,7082
1485,1485,c3c(N),7072
1486,1486,1C,7070
1487,1487,3CCCC3),7069
1488,1488,Nc1ncc,7041
1489,1489,\C=C(,7038
1490,1490,C(=N,7033
1491,1491,c1)C(=O)N,7030
1492,1492,c5),7027
1493,1493,o3),7018
1494,1494,N2CCCC,7009
1495,1495,COc1n,7007
1496,1496,C(=O)/C=C/,7007
1497,1497,[C@]5,7000
1498,1498,cc(NC(=O),6997
1499,1499,c1ccc(Cl)c(Cl)c1,6994
1500,1500,c1cccs1),6993
1501,1501,C[C@@H](N),6991
1502,1502,ccc1O,4132
1503,1503,CCCN(CCC),6974
1504,1504,NC(=O)[C@H](CCC(O)=O),6970
1505,1505,c1cccc(F)c1,6962
1506,1506,c2cccc3ccccc23),6957
1507,1507,S([O-]),6953
1508,1508,nn3),6943
1509,1509,N2CCCCC2),6940
1510,1510,(c2ccccc2),6929
1511,1511,OC1CC,6928
1512,1512,n2CC,6908
1513,1513,c3o,6906
1514,1514,[C@H]1CC[C@H]2,6899
1515,1515,/C1,6865
1516,1516,c3cccc(Cl)c3),6863
1517,1517,(CC1),6844
1518,1518,O=C1N,6837
1519,1519,cccc12,6834
1520,1520,[nH]3),6830
1521,1521,nn(C),6829
1522,1522,N(C)CC3),6826
1523,1523,CC3,6824
1524,1524,O[C@H]2,6822
1525,1525,[C@@H]2O),6811
1526,1526,3)cc2)cc1,6803
1527,1527,[C@@]12,6801
1528,1528,c[nH]2),6796
1529,1529,[C@@H](OC(C)=O),6789
1530,1530,/C=C2\,6767
1531,1531,c2Cl),6764
1532,1532,c7,6761
1533,1533,c45),6754
1534,1534,Cc1cs,6733
1535,1535,NC(=O)[C@H](CC(=O)O),6721
1536,1536,N(CC(=O)N,6715
1537,1537,2)C(=O),6711
1538,1538,CC(C)[C@H](,6694
1539,1539,ccc(-,6693
1540,1540,c2cc(OCC,6685
1541,1541,c3F),6683
1542,1542,Cn1nc(,6677
1543,1543,c1cco,6669
1544,1544,C=C2,6667
1545,1545,[C@]2(,6665
1546,1546,c4ccc5,6652
1547,1547,c3)cc2,6644
1548,1548,c1ccc(cc1)-c1n,6643
1549,1549,C1CCN(CC,6643
1550,1550,c1cccc(O,6641
1551,1551,cc1Cl),6640
1552,1552,COc1ccc(OC),6638
1553,1553,C1CCCC1),6628
1554,1554,n1-c1ccccc1,6624
1555,1555,c2ccc(OC,6614
1556,1556,3CCCC,6598
1557,1557,SCC,6588
1558,1558,C(C)(C)O),6588
1559,1559,c1F),6573
1560,1560,[C@@H](C1),6563
1561,1561,N(C)CC2),6557
1562,1562,S(=O)(=O)O),6556
1563,1563,/C=C(\C),6555
1564,1564,N#Cc1ccc(,6544
1565,1565,C(C,6536
1566,1566,[Cl,6535
1567,1567,C(=O)Nc2ccc(,6522
1568,1568,C(c1ccccc1),6512
1569,1569,c1cccc(Cl)c1),6510
1570,1570,=N),6508
1571,1571,C12CC3CC,6506
1572,1572,nccn1,6504
1573,1573,Fc1ccc(cc1),6504
1574,1574,cnc2,6496
1575,1575,CCCCC2)cc1,6495
1576,1576,OCc2ccccc2),6492
1577,1577,NC(=O)[C@H](CCC(=O)O),6492
1578,1578,C2CCCC,6485
1579,1579,c4cccn,6477
1580,1580,Cc1[nH],6473
1581,1581,c2cccc(C),6472
1582,1582,c1OC),6467
1583,1583,[C@@H]4[C@@]5,6467
1584,1584,c3ccc4ccccc4,6457
1585,1585,C(=O)N1CCCC,6455
1586,1586,23),6455
1587,1587,oc(-,6449
1588,1588,NCC(O),6442
1589,1589,C1CO,6431
1590,1590,c1ccc2OCO,6430
1591,1591,C(=O)N[C@@H]([C@@H](C)O),6404
1592,1592,N1CCN(CC1)C(=O),6393
1593,1593,cccc4,6390
1594,1594,c2ccccc2n1,6384
1595,1595,C1)-,6371
1596,1596,c2C1,6362
1597,1597,CS(=O)(=O)N,6362
1598,1598,CCCNC(=N)N),6361
1599,1599,c2cccc(F)c2),6359
1600,1600,Cc1c(C),6355
1601,1601,S(=O)(=O)NCC,6354
1602,1602,c1cccc(N,6352
1603,1603,c2ccc(cc12)-,6348
1604,1604,[C@H](F),6341
1605,1605,Br)cc1),6324
1606,1606,O3),6317
1607,1607,=NCC,6307
1608,1608,Cc1cccc2,6303
1609,1609,[nH]c1=O,6290
1610,1610,c3ccc(O)cc3),6278
1611,1611,Nc1c(,6274
1612,1612,CCC(O)=O),6274
1613,1613,Cc1ccc(C),6270
1614,1614,nc21,6269
1615,1615,(CC(C3)C1),6267
1616,1616,c(-c2ccc(,6264
1617,1617,ccc1F,6258
1618,1618,C2)c1,6257
1619,1619,oc(=O),6239
1620,1620,c2s1,6238
1621,1621,c2ccc(Cl)c(Cl),6234
1622,1622,CN2CCN(CC2),6232
1623,1623,CN1CCC(,6229
1624,1624,C(=O)N(C)C),6227
1625,1625,[S+]([O-]),6224
1626,1626,CSc2n,6211
1627,1627,=C(C),6210
1628,1628,CCCCCCCCCC,6206
1629,1629,c([N+](=O)[O-]),6202
1630,1630,Cn2cc,6200
1631,1631,c1cnn(C),6198
1632,1632,NC(=O)[C@H](Cc1cnc[nH]1),6198
1633,1633,c(F)c(F),6185
1634,1634,OCO4),6185
1635,1635,NC(=O)N1CC,6163
1636,1636,N2CCCC2),6162
1637,1637,/C(C)=C/,6159
1638,1638,CCc1cc(,6156
1639,1639,Nc1nc(N),6151
1640,1640,c1nn(,6144
1641,1641,c2ccccc2)cc1),6139
1642,1642,c1ccccc1)C(=O),6132
1643,1643,C(F)(F)F)C(F)(F)F,6128
1644,1644,Cc2cc(,6125
1645,1645,[n+](,6119
1646,1646,CC[C@H](C)[C@@H]1,6116
1647,1647,cc(N,6107
1648,1648,O=C(Nc1ccc(,6095
1649,1649,CSCC[C@H](,6095
1650,1650,[C@H]1CC[C@H](,6093
1651,1651,B(O),6090
1652,1652,c4=O),6082
1653,1653,c2nc(C),6081
1654,1654,/C),6080
1655,1655,P(=O)(O)O),6077
1656,1656,c1cn(C,6071
1657,1657,CC(C)c1c([nH],6052
1658,1658,NC(=O)[C@H](Cc2c[nH]c3ccccc23),6048
1659,1659,c(C(=O),6047
1660,1660,c3ncccc3,6042
1661,1661,SCC(=O)N,6037
1662,1662,c3ccccc3)cc2,6034
1663,1663,cs1)-,6008
1664,1664,Cc1c[nH]cn1),5986
1665,1665,Cc1ccc2c(c1),5983
1666,1666,OC2,5980
1667,1667,nnc2,5979
1668,1668,[Si,5979
1669,1669,2CCCCC2),5977
1670,1670,NC1=N,5968
1671,1671,c(NCC,5965
1672,1672,N[C@H](,5952
1673,1673,CCCC(=O)N,5948
1674,1674,c1ccc(Br)cc1,5941
1675,1675,Cl.Cl.,5939
1676,1676,C[C@@]2,5938
1677,1677,nn(,5933
1678,1678,c23,5932
1679,1679,c4c4,5928
1680,1680,[Si],5925
1681,1681,CCCN(,5922
1682,1682,/C(=N/,5919
1683,1683,c2cccc(C(F)(F)F),5918
1684,1684,C(=O)N[C@@H]1,5917
1685,1685,NC(=O)N2CC,5908
1686,1686,C[C@],5908
1687,1687,-c2cc3,5902
1688,1688,CCN(CC)C(=O),5898
1689,1689,C(C#N),5896
1690,1690,CC(C)n1,5889
1691,1691,c1cccc2ccccc12),5885
1692,1692,C(=O)c2ccccc2,5882
1693,1693,C1(CC1),5875
1694,1694,OCO2,5872
1695,1695,c3cc(O),5869
1696,1696,c1ccccc21,5858
1697,1697,O=c1[nH],5856
1698,1698,CCCO,5850
1699,1699,C(F)(F)F.,5850
1700,1700,c4ccc(F)cc4),5846
1701,1701,C3=C(,5846
1702,1702,(O)(C,5843
1703,1703,Cn1c(=O),5839
1704,1704,CCn1cc(,5834
1705,1705,N(CC),5833
1706,1706,C(=O)N[C@@H](Cc2ccccc2),5831
1707,1707,c2c1=O,5816
1708,1708,-c1nc(,5815
1709,1709,NC(=O)[C@@H]2CCCN2C(=O),5811
1710,1710,S(=O)(=O)N1CC,5809
1711,1711,cccc(,5801
1712,1712,C[C@@H]2CC,5799
1713,1713,3)cc12,5796
1714,1714,Oc1c(,5795
1715,1715,3)ccc12,5788
1716,1716,c2ccc3[nH],5785
1717,1717,c1ncn2,5777
1718,1718,c(F)c1),5769
1719,1719,COc1ccc(-,5761
1720,1720,C(=O)O)cc1,5758
1721,1721,c3cc(ccc3,5741
1722,1722,c3cc(-,5738
1723,1723,CC[C@@]4,5732
1724,1724,sc(,5724
1725,1725,n3cn,5723
1726,1726,c1ccc2ncn,5723
1727,1727,[C@](C)(O),5720
1728,1728,c3ccccc3F),5710
1729,1729,CC(CC,5707
1730,1730,s2)cc1,5705
1731,1731,[C@@H]12,5700
1732,1732,c1cnc(N,5689
1733,1733,(CC2),5689
1734,1734,C(=O)N1),5684
1735,1735,CCCN2CC,5676
1736,1736,C\C=C\,5674
1737,1737,c3ccc(C)cc3),5672
1738,1738,COc1ccc2n,5659
1739,1739,[P,5656
1740,1740,n2n1,5652
1741,1741,c3ccc(C(F)(F)F),5651
1742,1742,c2ccc(N,5649
1743,1743,c3ccccc3Cl),5647
1744,1744,[C@]12C,5646
1745,1745,n2)CC1,5643
1746,1746,CN1CCN(CC,5642
1747,1747,c1OCC,5638
1748,1748,OC(C)=O,5628
1749,1749,-c2ccc(nc2)N2CC,5623
1750,1750,[C@H]6,5618
1751,1751,S(=O)(=O)c1ccccc1,5617
1752,1752,cc(Br),5614
1753,1753,CCOc1ccccc1,5613
1754,1754,CCN1C(=O),5609
1755,1755,C(CO),5605
1756,1756,C[C@@H](NC(=O),5601
1757,1757,c2cc(F)ccc2,5599
1758,1758,nc2ccccc12,5596
1759,1759,c1cccc(O)c1,5591
1760,1760,NCc1ccc(,5590
1761,1761,nc(n1),5587
1762,1762,CC[C@]4(C),5583
1763,1763,CCC4,5580
1764,1764,c3ncc,5579
1765,1765,n2C),5574
1766,1766,[C@@]1(C)CC,5568
1767,1767,Cn2cn,5565
1768,1768,nc(NC,5563
1769,1769,O[C@@H](O,5551
1770,1770,no1)-,5546
1771,1771,CO2),5546
1772,1772,c[nH]1,5537
1773,1773,[C@H]4CC,5537
1774,1774,C(C)C)C(C)C),5536
1775,1775,nc(n1)-,5533
1776,1776,O=c1cc(,5528
1777,1777,/C=C/C(=O),5528
1778,1778,n1c3ccccc3,5522
1779,1779,o2)cc1,5519
1780,1780,nc(NC(=O),5514
1781,1781,I)cc,5507
1782,1782,CCC3,5502
1783,1783,c23)c1,5483
1784,1784,c1C#N,5475
1785,1785,c%1,5471
1786,1786,Nc1cccc(,5468
1787,1787,C(=O)NC1CC,5467
1788,1788,Cl)c(Cl)c1),5466
1789,1789,COc1ccc(F),5466
1790,1790,NCC1),5464
1791,1791,S([O-])(=O)=O),5463
1792,1792,=C3,5463
1793,1793,CCOCC,5451
1794,1794,CN4CC,5450
1795,1795,N(C1),5443
1796,1796,n2c1,1500
1797,1797,.[Br-],5438
1798,1798,nnc1-,5436
1799,1799,3CCOCC3),5426
1800,1800,c2ccccc2)CC1),5422
1801,1801,c1ccc(cc1F),5419
1802,1802,ccc5,5413
1803,1803,3)ccc2,5408
1804,1804,NC(=O)C=C),5406
1805,1805,C1=CC,5404
1806,1806,N2CCOCC,5393
1807,1807,c1ccc2cc(,5390
1808,1808,c1co,5377
1809,1809,c2ccc(Br)cc2),5376
1810,1810,Oc1ccccc1,3240
1811,1811,CC(NC(=O),5364
1812,1812,ccn1)-,5363
1813,1813,c4c4c5ccccc5,5363
1814,1814,[C@H]1O),5363
1815,1815,C(F)(F)F)cc1),5358
1816,1816,C(=O)N[C@H](C),5358
1817,1817,C(=O)N[C@@H](Cc1cnc[nH]1),5357
1818,1818,Cc1cc(O),5354
1819,1819,c2ccc(Cl),5349
1820,1820,C(C)(C)[C@@H]5CC,5349
1821,1821,CC(=O)Nc1ccc(,5343
1822,1822,c2ccccc2C1,5335
1823,1823,Cc1ccc2ccccc2,5335
1824,1824,4)C2),5329
1825,1825,n2c4,5322
1826,1826,-c1ccc(cc1),5313
