,level_0,index,frequency
6962,6962,C\C(\C=C\,998
6963,6963,CN(C)Cc1ccc(,998
6964,6964,c2nccc3,997
6965,6965,c4cc(Cl),996
6966,6966,CC[C@H](CO),996
6967,6967,C(=O)N2Cc3ccccc3,996
6968,6968,N1CCCC1)C(=O),995
6969,6969,N1C(=O)c2ccccc2C1=O,995
6970,6970,Cc1cn(cn1)-,995
6971,6971,C4(C)C),995
6972,6972,C3=O)cc1,995
6973,6973,C(=O)C(C),995
6974,6974,c1cnc2nc(N)nc(N),994
6975,6975,Oc3cc(,994
6976,6976,cc1OCC,827
6977,6977,c3cccc(I)c3),993
6978,6978,c2ccc3[nH]ncc3c2),993
6979,6979,c1cccc(O)c1C(=O)c1c(O)cc(cc1O),993
6980,6980,c(c1-c1nn[nH]n1),993
6981,6981,NCC1)-,993
6982,6982,CN2C(=O)N,993
6983,6983,C(=O)NCCN(C)C),993
6984,6984,n1ccnc1),992
6985,6985,c1ccccc1)S(=O)(=O),992
6986,6986,c1ccc(cc1F)-c1ccccc1,992
6987,6987,Cc1c(Cl)cccc1,992
6988,6988,.O=C(O)/C=C/C(=O)O,992
6989,6989,c3ccccc3)ccc2,991
6990,6990,C(F)(F)CC1),991
6991,6991,C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN),991
6992,6992,C(=O)N1CCN(C(=O),991
6993,6993,C(C1,991
6994,6994,O=C1C=C(,990
6995,6995,Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,990
6996,6996,Cc1ccc(Cl),990
6997,6997,CN3CCC2CC,990
6998,6998,Cc1cccc2ccccc12),990
6999,6999,cccn3n2),989
7000,7000,c2nc3ccccc3nc2,989
7001,7001,c1ccc2[nH]c(c(C(C)C)c2c1)-,989
7002,7002,c(NC(=O)C=C)cc23)cc1Cl,989
7003,7003,OC(=O)[C@@H]1,989
7004,7004,CC1(C)S,989
7005,7005,CC(C)[C@H](N),989
7006,7006,CCC[C@H](NC(=O),989
7007,7007,cc2[nH],988
7008,7008,c2ccc(Br)cc2)cc1,988
7009,7009,[C@H]3CC[C@H](,988
7010,7010,N[C@@H](CO),988
7011,7011,NC(=O)[C@@H]3,988
7012,7012,N2CCCC2=O),988
7013,7013,CNC[C@@H](,988
7014,7014,nn1-c1ccc(cc1)S(N)(=O)=O),987
7015,7015,n2c(-,987
7016,7016,c3n(C,987
7017,7017,[C@H]3[C@H](,987
7018,7018,N(CCc2c1nnn2,987
7019,7019,CC(=O)Oc1ccc(,987
7020,7020,c2c3CCCC,986
7021,7021,[C@H]3C[C@@H]4CC,986
7022,7022,NCCCC[C@H](,986
7023,7023,CCCCCCCCCCCC(=O),986
7024,7024,c2cccnc2)c1,985
7025,7025,[C@H]1OC(C)=O,985
7026,7026,CN(C)CCCN1,985
7027,7027,C(O)C1O,985
7028,7028,C[C@H]1CC[C@@H](CC1),985
7029,7029,n1CC(=O),984
7030,7030,c1ccc(OCc2ccccc2)cc1,984
7031,7031,c1cc2cccc(,984
7032,7032,S(=O)(=O)Nc1cco,984
7033,7033,OC(=O)CNC(=O),984
7034,7034,COc1cc(cn2ncnc12)-c1[nH],984
7035,7035,C2(CO,984
7036,7036,C(=O)CC[C@@]35,984
7037,7037,n2cc(C3=C(C(=O)NC3=O)c3cn(CC,983
7038,7038,c3=O)cc2),983
7039,7039,c1cnc2c(c1),983
7040,7040,ONC(=O)c1ccc(,983
7041,7041,NC(=O)[C@H](Cc2c[nH]cn2),983
7042,7042,Clc1cccc(N2CCN(,983
7043,7043,Cc1onc(,983
7044,7044,C(=O)N(C)CC,983
7045,7045,C3)cc2,983
7046,7046,OC(C)(C)C=C,982
7047,7047,COc1ccc(/C=C/C(=O),982
7048,7048,c2ccc(cc2C#N)-c2ncnc(Nc3ccc(cc3),981
7049,7049,[nH]c2cc1,981
7050,7050,Cl.N,981
7051,7051,C1CCCN1,981
7052,7052,C(CCc2c1),981
7053,7053,c4cc(Cl)ccc4,980
7054,7054,N3CCCC3)cc2),980
7055,7055,nn2)CC1,979
7056,7056,c3cccc(c3)C#N),979
7057,7057,c3cc(ccn3),979
7058,7058,c1ccnc2cc(Cl)ccc12,979
7059,7059,c1cc(N),979
7060,7060,Nc1nc(C),979
7061,7061,CCSC),979
7062,7062,c2cncc,978
7063,7063,c(OC)c(OC),978
7064,7064,[C@H]2C[C@@H]2,978
7065,7065,C23CC,978
7066,7066,C1=CC[C@@H]3,978
7067,7067,C(=S)NCC,978
7068,7068,4CC(C3),978
7069,7069,-c2ccccc2)cc,978
7070,7070,cc2c(n1)nc(NC(=O)N,977
7071,7071,c1nn(C,977
7072,7072,[N-]=[N+]=N,977
7073,7073,NC(=O)C(Cc1ccccc1),977
7074,7074,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N),977
7075,7075,(CC3),977
7076,7076,c2ncnc3[nH]ccc23),976
7077,7077,c2oc(,976
7078,7078,c1ccccc1NC(=O)N,976
7079,7079,c1cc(ccc1O),976
7080,7080,Cc2cn(,976
7081,7081,C1CC2,469
7082,7082,c7ccccc7,975
7083,7083,c2cccc3n,975
7084,7084,[C@@H]1CC[C@@H]2,975
7085,7085,COc1ccc2cc3,975
7086,7086,C(=O)NCCN1CCOCC1,975
7087,7087,C(NC(=O)N,975
7088,7088,n2)[C@H](F)C1,974
7089,7089,c2cc(O)c(O)c(O),974
7090,7090,c1ccnc(NC(=O),974
7091,7091,\C1=C/,974
7092,7092,C[C@H](NC(=O)c1c(N)nn2cccnc12),974
7093,7093,C(=O)N2CCCCC2),974
7094,7094,ncc2cc(,973
7095,7095,c1cnn(C)c1),973
7096,7096,[C@H]1COC(=O)N1c1ccnc(N[C@@H](C),973
7097,7097,C2CCN(CC2)C(=O),973
7098,7098,c3cccc([N+](=O)[O-])c3),972
7099,7099,[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c(C)c1,972
7100,7100,[C@]4(CCN3CC,972
7101,7101,[C@@H]2C[C@H]2,972
7102,7102,NS(=O)(=O)c1ccccc1,322
7103,7103,NC(=O)[C@H](CCCN),972
7104,7104,Cc1[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c(C)c1,972
7105,7105,c3c(O)cccc3,971
7106,7106,c3[nH]c4ccccc4c3,971
7107,7107,c2ccc(cc2)-c2ccccc2),971
7108,7108,c2cc(ccc2Cl),971
7109,7109,[C@H](O)[C@@H](CO),971
7110,7110,[C@@]5(C),971
7111,7111,[C@@](CC,971
7112,7112,NC(=O)N2CCN(CC2),971
7113,7113,N(CC1CC1),971
7114,7114,CSc1ccccc1),971
7115,7115,.[K+],586
7116,7116,c2cnc(N),970
7117,7117,c1nc(NC,970
7118,7118,N(CCO)CC,970
7119,7119,COc1cc(\C=C\,970
7120,7120,C(=O)NCC(=O)N[C@@H](C),970
7121,7121,c2cc(on2),969
7122,7122,\c1,969
7123,7123,[C@@H]2CC(=O),969
7124,7124,CNc1ncc2,969
7125,7125,-c2cc(C),969
7126,7126,nc2c1)c1ccnc(N,968
7127,7127,n1cc(-,968
7128,7128,c4ccs,968
7129,7129,c(N)nc3N),968
7130,7130,[C@@](O)(C,968
7131,7131,COc1ccc(OCC,968
7132,7132,23)cc1,968
7133,7133,c4cnn(C)c4),967
7134,7134,c2ccc(F)cn2),967
7135,7135,c1cc(Cl)ccc1Cl,967
7136,7136,N1CCN(CC1)C(=O)CC,967
7137,7137,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F),967
7138,7138,C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,967
7139,7139,N=O),966
7140,7140,COCCN1C[C@@H](NC(=O)N,966
7141,7141,CCN1CCN(Cc2ccc(NC(=O)N,966
7142,7142,C(=O)N1CC[C@H](O,966
7143,7143,c(=N),965
7144,7144,OCCOCCOCCOCCOCCOCCOCCOCC,965
7145,7145,N1CC(CC#N)(C1),965
7146,7146,COc1ccc(C,965
7147,7147,c3ccc4[nH]c(C)cc4,964
7148,7148,c3c2)cc,964
7149,7149,c2ccc3ncs,964
7150,7150,Oc1cccc(c1)-c1nc(N2CCOCC2),964
7151,7151,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4),964
7152,7152,CN1CC(,964
7153,7153,CN[C@H]1,964
7154,7154,c3c(cccn3n2),963
7155,7155,c1ccc2c(=O),963
7156,7156,c(F)c2)C(=O)O1,963
7157,7157,N12,963
7158,7158,Cc1cc(Cl)ccc1,963
7159,7159,C(N)=O)C(C)C)C(C)C,963
7160,7160,c2ncn3,962
7161,7161,c2cnn(C),962
7162,7162,CC1(C)N=C(N)N=C(N)N1,962
7163,7163,4)cc3)cc2C(F)(F)F)CC1,962
7164,7164,c3cnn4,961
7165,7165,c2ccccc12)c1ccccc1,961
7166,7166,[C@H](O)C1)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl,961
7167,7167,CN(c1ccc2c(C),961
7168,7168,CCn1n,961
7169,7169,n2cccc,960
7170,7170,cn2ncc(C#N)c12)-,960
7171,7171,c4c([nH]c5ccccc45),960
7172,7172,\C=C/C\C=C/C\C=C/C\C=C/,960
7173,7173,N(Cc1cccnc1),960
7174,7174,Cc1c(C)cc(O)cc1C),960
7175,7175,C[C@@H]1CN(C,960
7176,7176,CC2=O,960
7177,7177,C2Cc3ccccc3,960
7178,7178,c2ccc(cc2Cl),959
7179,7179,c1nc(NC(=O),959
7180,7180,c(OC)cc23),959
7181,7181,N[C@H](CC,959
7182,7182,c3ncc(F),958
7183,7183,c3ccccc3O,958
7184,7184,c2cc(cnc12),958
7185,7185,c1ncnc2n(,958
7186,7186,c1ccc2ncccc2c1,958
7187,7187,c1ccc(cn1)-c1cc(OCC(C)(C)O)cn2ncc(C#N)c12,958
7188,7188,COc1ccc2nccc(,958
7189,7189,CC(C)(C)c1cnc(CS,958
7190,7190,C(=O)NCC(,958
7191,7191,n(n2),957
7192,7192,cc1C#N,957
7193,7193,c1ccc(OCC(O),957
7194,7194,c1ccc(NC(=O)N2,957
7195,7195,c1cc2n,957
7196,7196,c1cc(ccc21)C(F)(C(F)(F)F)C(F)(F)F),957
7197,7197,S(C)(=O)=O)c1,957
7198,7198,N1CC(=O),957
7199,7199,CC12CC3CC,957
7200,7200,3CCCCCC3),957
7201,7201,nc(SC),956
7202,7202,c4OC)C(C)(C)C)c4ccccc34)ccn2),956
7203,7203,c3cc4ccccc4o3),956
7204,7204,c2ccc(C(=N)N),956
7205,7205,c1nc(-c2ccc(cc2)C(=O)N,956
7206,7206,CCn1c(nc2c(,956
7207,7207,CCCCC),956
7208,7208,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2),956
7209,7209,C(=O)N(C)[C@@H](,956
7210,7210,cnn1-,955
7211,7211,c3ccc4[nH]c(C)cc4c3F),955
7212,7212,c(c1,955
7213,7213,[C@H](Cc3ccccc3),955
7214,7214,N(CC3)C(=O),955
7215,7215,C[C@H]1C,226
7216,7216,C[C@@H](C(=O)O),955
7217,7217,C=C1C(=O),955
7218,7218,c3cnn(C,954
7219,7219,COc1cc(-c2n,954
7220,7220,c2cc(ccn2)C(F)(F)F),953
7221,7221,c2cc(F)c(,953
7222,7222,C[C@@]12CC,953
7223,7223,C(=O)N1CC(C1),953
7224,7224,C(=O)N(C(=O),953
7225,7225,-c2ccc(OCC,953
7226,7226,O=C(OCC,952
7227,7227,CCOCC1,402
7228,7228,nc3c2)c1,951
7229,7229,c3ccccn3)n[nH]c2c1,951
7230,7230,c2cnc(Nc3ccc(,951
7231,7231,c2O,367
7232,7232,c1nc(-,951
7233,7233,c1cccc2cc,951
7234,7234,O[C@H](O,951
7235,7235,CSCCC(,951
7236,7236,C(=O)N12,951
7237,7237,C(=O)[C@@H](NC(=O)OC),951
7238,7238,nc(N)n2),950
7239,7239,c4ccc(OC)cc4),950
7240,7240,c1)C(=O)O,950
7241,7241,[C@H]3CC[C@@H]2,950
7242,7242,S=,950
7243,7243,NCc1ccco1,950
7244,7244,C[C@@]2(O),950
7245,7245,CNc1nccc(,950
7246,7246,CC[C@@H](NC(=O)c1cc(,950
7247,7247,/N=C1/,950
7248,7248,n2c(nnc2,949
7249,7249,cc3cccc,949
7250,7250,c3cn(C,949
7251,7251,c2cccc(c2)C(O)=O),949
7252,7252,c2ccccc2cc1,949
7253,7253,c2cc(C(=O)O),949
7254,7254,c1ccc(Oc2ccc(,949
7255,7255,Nc1nc2cc(ccc2o1)-,949
7256,7256,N(C)C)cc3),949
7257,7257,C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1,949
7258,7258,NC(=O)OC(C)(C),948
7259,7259,CN[C@@H](C)C(=O)N[C@H](,948
7260,7260,C3CCN(C,948
7261,7261,P1,947
7262,7262,NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](,947
7263,7263,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,947
7264,7264,Cc1[nH]c2ccccc2c1,947
7265,7265,CC1CN(CC,947
7266,7266,C4=CC(=O)C=C,947
7267,7267,C1(CCOCC1),947
7268,7268,nc3ccccc13),946
7269,7269,c4ccc(O,946
7270,7270,CC2)c1C,946
7271,7271,CC(C)CCC[C@@H](C),946
7272,7272,C4CCCCC4),946
7273,7273,C(=O)O2),946
7274,7274,nc2n1CC,945
7275,7275,n(C)nc2c1)c1ccnc(N,945
7276,7276,c3ccccc23)CC1),945
7277,7277,c1ccc2-,945
7278,7278,c1c(O)cc,945
7279,7279,[C@@H](NC(=O)N,945
7280,7280,NC(=O)C(N),945
7281,7281,Cc1cc(C)nc(,945
7282,7282,CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(N,945
7283,7283,C(C)(C)C)cc3),945
7284,7284,C4)cc,945
7285,7285,c4ccc(F)cc4,944
7286,7286,c2ccc(cn2)C#N),944
7287,7287,c1nnc(SCCCN2CC,944
7288,7288,c1nnc(o1),944
7289,7289,OC(c1ccccc1),944
7290,7290,C[C@H](O)[C@H](CC(C)C),944
7291,7291,CN4CCN(C)CC4),944
7292,7292,n1nnnc1,943
7293,7293,c2ccc(cn2)-c2cc(OCC(C)(C)O),943
7294,7294,[C@]43,943
7295,7295,NC)ncn,943
7296,7296,NC(N)=S),943
7297,7297,N2C(=O)c3ccccc3,943
7298,7298,CN5CC,943
7299,7299,cc1N,578
7300,7300,c2cnccc12,941
7301,7301,c1ccc(nn1),941
7302,7302,O=C(NCC1CC,941
7303,7303,O=C(N1CC,941
7304,7304,Cl)cc23),941
7305,7305,C[C@H](N1CC,941
7306,7306,C(N)=N2),941
7307,7307,oc2ccccc12,940
7308,7308,[C@]21,940
7309,7309,NC(=O)[C@@H]2CCCN2C(=O)[C@@H](,940
7310,7310,Nc2ccccc2),940
7311,7311,Cl)c(c1),940
7312,7312,C2=C(C),940
7313,7313,C(=O)NC[C@H](O)CN1CCOCC1,940
7314,7314,n6,939
7315,7315,Cc1ccc(O)c(,939
7316,7316,CN(C3)C(=O),939
7317,7317,Cc1ccc2[nH],939
7318,7318,n1)N1CCC(CC1),938
7319,7319,c3ccc(Br),938
7320,7320,c(c2)C(F)(F)F),938
7321,7321,c(O)c3),938
7322,7322,c(s1),938
7323,7323,Cc1[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,938
7324,7324,C1)c1ccccc1,938
7325,7325,-c2ccc(Oc3ccccc3)cc2),938
7326,7326,c2ccccn2)c1,937
7327,7327,c2cc(C(F)(F)F)ccc2,937
7328,7328,[C@@H]1CCCN1C(=O)CNC(=O),937
7329,7329,C[N+](C)(C)C),937
7330,7330,COc1cc2c(Nc3ccc(Cl)c(Cl),937
7331,7331,CN2CCOCC2)cc1,937
7332,7332,nc3)cc,936
7333,7333,nc(-c4cn,936
7334,7334,[C@](N)(COP(O)(O)=O)C1,936
7335,7335,[C@H](O[C@@H]2,936
7336,7336,[C@@]23OO4,936
7337,7337,NC(=O)[C@@H]1CCCN1C(=O)[C@@H](,936
7338,7338,N(C=O),936
7339,7339,CN[C@H](,936
7340,7340,C1CCCN(C(=O),936
7341,7341,CP(O)(=O),936
7342,7342,ncc5,935
7343,7343,cc32),935
7344,7344,N(CNC2=O),935
7345,7345,CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1),935
7346,7346,cc(OC)cc2o1,934
7347,7347,c4no,934
7348,7348,c3ccccc3n2)cc1,934
7349,7349,c3ccc(Oc4cc(NC)ncn,934
7350,7350,c3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,934
7351,7351,c1ccc(N2CC,934
7352,7352,c(N)c12,934
7353,7353,P(O)(O)=O)cc1),934
7354,7354,CC(C)C(NC(=O),934
7355,7355,C(=O)N(CC(=O)N,934
7356,7356,c(NC(=O)C=C)cc1,933
7357,7357,c(N)nc23),933
7358,7358,c(=O)c(C(=O)O)cn3,933
7359,7359,[C@@H]1CCC(=O)N1,933
7360,7360,Cc1cc(Cl),933
7361,7361,CN2CCCCC2)cc1,933
7362,7362,CCOC(=O)N1CCN(C(=O),933
7363,7363,c1nnn(,932
7364,7364,c1ccc(cc1)-c1noc(,932
7365,7365,CN1CCc2c(C1),932
7366,7366,CC(c2ccccc2),932
7367,7367,/C=C/C(=O)O),932
7368,7368,c2c(C)cc(,931
7369,7369,[C@H](C)C(=O),931
7370,7370,OC2(CC,931
7371,7371,Cc1ccc(c(c1),931
7372,7372,C3C,931
7373,7373,c2cccc(C#N),930
7374,7374,c2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3[nH],930
7375,7375,Nc1ncnc2c1ncn2,930
7376,7376,C(CS,930
7377,7377,=[N+]=[N-]),930
7378,7378,-3c2[C@H]1,930
7379,7379,c2)cc1F,929
7380,7380,[C@H]3CCN(CC,929
7381,7381,C[C@@H]21,929
7382,7382,COC4),929
7383,7383,CC1(CC1),929
7384,7384,C(C)(C)CCC,929
7385,7385,C(=O)NCC#N,929
7386,7386,n[nH]1),928
7387,7387,cc6,928
7388,7388,c3)cc21,928
7389,7389,c1nc(cn2nccc12)-,928
7390,7390,c1ccc(F)c(Cl)c1),928
7391,7391,[C@H](C)CC),928
7392,7392,Cc1c(Cl),928
7393,7393,CS(=O)(=O)CCNCc1ccc(o1)-,928
7394,7394,CC(C)N1,928
7395,7395,C1CCCCCC1,928
7396,7396,C(C)=C/,928
7397,7397,n2cc(C3=C(C(=O)NC3=O)c3cn(CCO1),927
7398,7398,n(CCO),927
7399,7399,c2cc(Cl)ccc21,927
7400,7400,c1ccc2nc(N,927
7401,7401,[C@](C)(OC),927
7402,7402,Oc1ccc(cc1C#N)-c1ncnc(Nc2ccc(cc2)N2CCN(CC2)C2CO,927
7403,7403,CC1(C)Cc2c(,927
7404,7404,C(=O)N[C@@H](Cc1ccccc1)C(O)=O,927
7405,7405,3)ccc2c1,927
7406,7406,n2cc(C3=C(C(=O)NC3=O)c3cn(CCO1)c1ccccc31)c1ccccc21,926
7407,7407,cn3ncc(C#N)c23)cn1,926
7408,7408,cc(O)cc3,926
7409,7409,c2cc(N3CC,926
7410,7410,c2c(F)cccc2[nH]c1=O,926
7411,7411,c2CCC,926
7412,7412,c1ccccc1OC),926
7413,7413,c1cccc(c1)S(=O)(=O)N,926
7414,7414,NC(=O)c1cc,926
7415,7415,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,926
7416,7416,(=C),926
7417,7417,c3nc2,925
7418,7418,S=C(N,925
7419,7419,N=C(N)N,884
7420,7420,N(CC3CC3),925
7421,7421,CC(=O)N1CCc2c(C1),925
7422,7422,cc4CC,924
7423,7423,c4ccc(C(F)(F)F)cc4),924
7424,7424,c3ccncc3)ccc12,924
7425,7425,c2cc(Br)ccc2,924
7426,7426,c1cccc(C)c1),924
7427,7427,N[C@@H](C),924
7428,7428,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O,924
7429,7429,CCOC(=O)/C=C/,924
7430,7430,C3C4,924
7431,7431,-c2cnn(C)c2),924
7432,7432,cc1.O=C(O)C(F)(F)F,923
7433,7433,c2cc(OC)cc(OC),923
7434,7434,c1cccc2cc(,923
7435,7435,[C@@H]1OC(=O),923
7436,7436,S(=O)(=O)Nc1cscn1,923
7437,7437,O=C(Nc1ccc(Cl)cc1),923
7438,7438,Cc1ncoc1-,923
7439,7439,c2ccccc2C(=O)N,922
7440,7440,c2cc(F)c(N3CC,922
7441,7441,c1nc2ccc(,922
7442,7442,NC(=O)[C@@H](N)Cc1ccccc1),922
7443,7443,c2nc(=O),921
7444,7444,c2cc3ccccc3o2),921
7445,7445,c(c1-c1nn[nH]n1)S(N)(=O)=O),921
7446,7446,[C@H]5CC,921
7447,7447,CC(=O)OC[C@H]1O[C@@H](,921
7448,7448,2CCN(C(=O),921
7449,7449,n1cc(cn1)-c1nc(cn2nccc12)-,920
7450,7450,cc1)C(F)(F)F,920
7451,7451,c2cccc3cn,920
7452,7452,c1nnnn1,920
7453,7453,c1nc2ccc(cc2s1)-,920
7454,7454,O=C1N(C,920
7455,7455,C[C@@H](O)[C@H](Cc1ccccc1),920
7456,7456,C(=O)NC(=S)N,920
7457,7457,C(=N)NCC,920
7458,7458,1.,920
7459,7459,c4cc(ccc34),919
7460,7460,c3cccc(C(F)(F)F),919
7461,7461,c2ccc(Cl)cn2),919
7462,7462,c2ccc(Br)cc12,919
7463,7463,[C@H](OC(=O)c2ccccc2),919
7464,7464,NC(=O)c1ccc(O)cc1,919
7465,7465,CNC(=O)C1,528
7466,7466,CC12,424
7467,7467,CC(=O)Nc4cccc(F)c4),919
7468,7468,C=C(CO),919
7469,7469,c3ccc(O)c(,918
7470,7470,c1csc(-,918
7471,7471,[C@H]2N[C@@H]3CC[C@H]2C3),918
7472,7472,[C@@H](O)[C@H](C)O2),918
7473,7473,O[C@@H]2[C@]3(CC,918
7474,7474,Nc1ncnc2n(nc(-,918
7475,7475,N2CCN(S(=O)(=O),918
7476,7476,Cc1cc(Br),918
7477,7477,/c(=N\,918
7478,7478,-c1nn(C,918
7479,7479,n2c1-,917
7480,7480,cc(Cl)c(N,917
7481,7481,c3c(Cl)cc(,917
7482,7482,[C@H]1C[C@H]2,917
7483,7483,C[C@H](O)[C@H](O),917
7484,7484,COc1nn2cc(nc2s1)-c1cc2c(OC,917
7485,7485,CNC(=O)CC,917
7486,7486,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO),917
7487,7487,C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1,917
7488,7488,sc12),916
7489,7489,cnc2N),916
7490,7490,c1ccc(Cl)cc1Cl)C(=O)N,916
7491,7491,\C(=C(,916
7492,7492,OC1=C(,916
7493,7493,N(CC(O),916
7494,7494,C[C@]1(NC(=O)[C@@H]1,916
7495,7495,C2CCCCCCC2),916
7496,7496,C(=O)NCC(=O)N(C),916
7497,7497,c(C(=O)c2c[nH],915
7498,7498,[C@H]2CC[C@@]3(C),915
7499,7499,[C@H](O)[C@H]1O,915
7500,7500,COc1ccc(CCN,915
7501,7501,CC(OC(=O),915
7502,7502,C=CCNC(=O),915
7503,7503,C2CCCC2)cc1,915
7504,7504,C(=O)Nc1cccc(c1),915
7505,7505,c4cnc[nH]4),914
7506,7506,[C@H]2C1,914
7507,7507,O=C1NC(=O)/C(=C/,914
7508,7508,NC(=O)c1ccccc1),914
7509,7509,CCOc1c(cc(Cl),914
7510,7510,C(=O)O)C(=O)O,914
7511,7511,C(=O)N[C@@H](CCCCNC(=O),914
7512,7512,5=O),914
7513,7513,oc3C),913
7514,7514,n2cccc2,913
7515,7515,c4ccncc4,913
7516,7516,c4cccc(O),913
7517,7517,c2ccc(cc2)-c2cccc3[nH],913
7518,7518,Cn2c3ccccc3,913
7519,7519,CS(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccc(F)cc1)-c1ccncc1,913
7520,7520,CCCCCCCCCCCCCCCC(=O)N,913
7521,7521,-c2ccc(F)cc2)cc1,913
7522,7522,n1cc(nn1)-,912
7523,7523,c2cnn(-,912
7524,7524,c1nc2s,912
7525,7525,c1ccc(cc1)-n1,912
7526,7526,CS(=O)(=O)c1ccc(cc1),912
7527,7527,CO[C@]12CC,912
7528,7528,CN(C)C(=O)O,912
7529,7529,CCCCc1nc(Cl)c(,912
7530,7530,CC1(CO,912
7531,7531,c2ccc(OC)cc2,911
7532,7532,NC(=N)c1ccc(CNC(=O),911
7533,7533,COc1ccccc1N1CCN(CCCCNC(=O),911
7534,7534,COc1ccc(cc1OC1CCCC1),911
7535,7535,CNCC2,244
7536,7536,C2CCCCCC2),911
7537,7537,C1(C)CC1,911
7538,7538,N4CCOCC4)cc3),910
7539,7539,C(C)NC(=O),910
7540,7540,/C=C/c1ccccc1),910
7541,7541,c2ccc(-c3ccccc3,909
7542,7542,c2\,909
7543,7543,OC3(CC,909
7544,7544,CC1(C)[C@@H]2CC,909
7545,7545,CC(C)Cn1,909
7546,7546,C2=NS(=O)(=O),909
7547,7547,o2)CC1,908
7548,7548,n1c(N,908
7549,7549,c3ccccc3)nc2,908
7550,7550,c2cc(F)ccc12),908
7551,7551,O[C@H](CN),908
7552,7552,OC[C@H]1OC(,908
7553,7553,Cc1c(N,908
7554,7554,-c2cn(C)nc2C)c1F,908
7555,7555,c1cnn2cccnc12,907
7556,7556,O=C(NC1CC,907
7557,7557,C(C)CC),907
7558,7558,c2ccoc2),906
7559,7559,c2c(F)cc(,906
7560,7560,CC2=O)cc1,906
7561,7561,4CCN(C,906
7562,7562,c4c3)cc,905
7563,7563,c2ccc(F)c(Cl)c2),905
7564,7564,c12)[C@@H]1CC,905
7565,7565,COc1ccc(-c2cc3,905
7566,7566,(C2,905
7567,7567,c2nnc(Cc3ccncc3),904
7568,7568,c2c[nH]c4ccccc24),904
7569,7569,c1cccc(c1)C#N),904
7570,7570,c1ccc(OCC(=O)N,904
7571,7571,\C=C(\,904
7572,7572,[C@H](OC(C)(C)C),904
7573,7573,Cc1ccccc1-n1,904
7574,7574,CCCCC/C=C\,904
7575,7575,C(=O)N1CCC2(CC,904
7576,7576,c3[nH]2)cc1,903
7577,7577,c2C)CC1,903
7578,7578,c1ncc(cn1),903
7579,7579,c1ccc(cn1)-c1cc(cn2ncc(C#N)c12)-,903
7580,7580,[nH]1)C(=O),903
7581,7581,O)cc2)cc1,903
7582,7582,NCCO,586
7583,7583,NC(=O)[C@@H](CO),903
7584,7584,NC(=O)CNC(=O)[C@@H](N),903
7585,7585,N#CC1=C(,903
7586,7586,C[C@@]35,903
7587,7587,C[C@@H](F)C(C)(C)O),903
7588,7588,C3C(,903
7589,7589,cs2)-,902
7590,7590,c4cc(Cl)ccc4-c3n2),902
7591,7591,c(n1)-c1cc(Cl)ccc1OC(F)F,902
7592,7592,NS(=O)(=O)c1c(,902
7593,7593,NC(=O)NC4=O),902
7594,7594,N(CC(=O)O),902
7595,7595,Fc1ccc(N,902
7596,7596,C[C@H](NC,902
7597,7597,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,902
7598,7598,CN(C)c1ccc(cc1),902
7599,7599,3C,902
7600,7600,(O2),902
7601,7601,[C@@H]3C[C@@H]3,901
7602,7602,S(=O)(=O)Nc1ncns1,901
7603,7603,COc1ccccc1-c1n,901
7604,7604,sc(NC(=O),900
7605,7605,cc21),900
7606,7606,c2cccnc2N,900
7607,7607,c1cc(C)c2ncnn2c1,900
7608,7608,c(=O)ncn,900
7609,7609,C2CC2)CC1,900
