,level_0,index,frequency
15035,15035,C(CF),400
15036,15036,C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](,400
15037,15037,C(=O)NCCc2ccccc2),400
15038,15038,C(C=C1),400
15039,15039,C[NH+],400
15040,15040,-c2[nH],400
15041,15041,c4ccccc4)cc23),399
15042,15042,c3ccc(-c4nc5,399
15043,15043,c3ccc(N4CCOCC4)cc3),399
15044,15044,c3c2)C1,399
15045,15045,c2ncc1NC(=O),399
15046,15046,c2cn(CC(=O)N,399
15047,15047,c1nc2ccccc2c(=O)[nH]1,399
15048,15048,c1cccc(OC)c1),399
15049,15049,c1ccc2nccnc2c1,399
15050,15050,c1ccc2c(c1)-,399
15051,15051,c1ccc(=O)n(C)c1,399
15052,15052,c1cc2c(cc1OC),399
15053,15053,c1c2ccccc2nc2ccccc12,399
15054,15054,c1=O)S(=O)(=O),399
15055,15055,c1Br),399
15056,15056,[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1,399
15057,15057,[C@@]6(C),399
15058,15058,OCO4)cc(OC)c1OC,399
15059,15059,OC(=O)CC1CC,399
15060,15060,NC(=O)c1c2CN(CC,399
15061,15061,Cn2ncc3,399
15062,15062,C[C@@H](N1CC,399
15063,15063,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1,399
15064,15064,COCc1ccc(,399
15065,15065,CC1(C)SS,399
15066,15066,CC(C)C[C@H](NC(=O)[C@H](CC(C)C),399
15067,15067,C=CCn1c(,399
15068,15068,C(O)CN,399
15069,15069,C(C)(C)[C@H](,399
15070,15070,C(CCCN,399
15071,15071,3(C)CC,399
15072,15072,-c1ncccn1),399
15073,15073,-c2cccc(F)c2),399
15074,15074,cn4)cc,398
15075,15075,c5cccs,398
15076,15076,c3cccc(C(=O)O)c3),398
15077,15077,c3cc(O)c(O)c(O)c3),398
15078,15078,c3c4CCCCc4n,398
15079,15079,c2ccc(O)cc2CC,398
15080,15080,c2ccc(=O)oc2c1,398
15081,15081,c2c3nc(,398
15082,15082,c1ccnc2[nH]ccc12,398
15083,15083,c1ccccn1)-,398
15084,15084,S(=O)(=O)C3),398
15085,15085,OC(=O)CN1,398
15086,15086,NC(=O)[C@H](Cc2ccccc2)NC1=O,398
15087,15087,NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O),398
15088,15088,NC(=O)C(=C\,398
15089,15089,NC(=O)c1ccc(NC(=O),398
15090,15090,Cn1cc2c(n1)nc(NC(=O)N,398
15091,15091,Cc1cn(nn1)-,398
15092,15092,COc1ccc2c(C),398
15093,15093,CNC(=O)[C@H](CCCCN),398
15094,15094,CN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@H]3C=C[C@@H]4O)ccc5O,398
15095,15095,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O),398
15096,15096,CCN1C,263
15097,15097,CC(NC(=O)N,398
15098,15098,C(N)=N3)c2c1,398
15099,15099,C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O),398
15100,15100,-c2ccc(N,398
15101,15101,(N)CCN(CC1),398
15102,15102,nc1-c1ccccc1),397
15103,15103,nc4ccccc4,397
15104,15104,cnc1N,385
15105,15105,c2nc3ccccc3n2CC,397
15106,15106,c2nnn(C),397
15107,15107,c1cncc(C)c1,397
15108,15108,c1cccs1)C(=O),397
15109,15109,c1cc1,397
15110,15110,c(nn1-,397
15111,15111,c(c1C)-,397
15112,15112,[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1,397
15113,15113,[C@@H]3CCC[C@@H]3,397
15114,15114,SC(=O)NC2=O),397
15115,15115,OC4=O),397
15116,15116,Nc1cnc(cn1)C(F)(F)F,397
15117,15117,NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C),397
15118,15118,NC(=O)[C@H](C)CCC[C@H](,397
15119,15119,N2CCN(CCO),397
15120,15120,N1CCN(CC(=O)N,397
15121,15121,Cn1nnnc1S,397
15122,15122,Cc1ns,397
15123,15123,Cc1ncn(,397
15124,15124,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1-c1cc(,397
15125,15125,CN1CC[C@@](O)(C#C,397
15126,15126,CN([C@H]1CCN(C,397
15127,15127,CCCN2CCC(CC2),397
15128,15128,CCCCN1CCC(,397
15129,15129,C=CCN1,397
15130,15130,C#N)C(=O)N,397
15131,15131,=[NH+],397
15132,15132,n3n2)CC1,396
15133,15133,n1cc(CO,396
15134,15134,cncc2s1,396
15135,15135,c2ncnc(O,396
15136,15136,c2cn(Cc3ccccc3),396
15137,15137,c2cncc(,396
15138,15138,c2cc3c(cc12),396
15139,15139,c2COCC,396
15140,15140,c1ccc(Nc2nn(c3cc[nH]c(=O)c23),396
15141,15141,c1cc(cnc1N)-c1cc(ccc1C)S(=O)(=O)NCC,396
15142,15142,c1cc(cnc1N)-c1cc(ccc1C)S(=O)(=O)N,396
15143,15143,c1cc(Cl)c(O),396
15144,15144,c(O)c2ccccc21,396
15145,15145,c(=O)c(C(=O)O)cn(C4CC4)c3c2,396
15146,15146,[nH]nc2,396
15147,15147,[C@H](Cc1c[nH]c2ccccc12),396
15148,15148,[C@@H]2CCNC2),396
15149,15149,OCC=C),396
15150,15150,O=C(Nc1ccccn1),396
15151,15151,O2)[C@H](C),396
15152,15152,Nc1ncnc2s,396
15153,15153,NC(=O)c1c(NC(=O),396
15154,15154,NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1),396
15155,15155,N1CCSCC1,396
15156,15156,N(CCc2c1ncn2-,396
15157,15157,N(C(=O)/C=C/,396
15158,15158,N=C\,396
15159,15159,Fc1cnc(,396
15160,15160,C[C@@H]2CC[C@H](C1)N2,396
15161,15161,C[C@@H](O[C@@H]6,396
15162,15162,CNC(=O)[C@@H]2,396
15163,15163,CCC(CC)(C,396
15164,15164,CC1=CC(C)(C)Nc2ccc3-,396
15165,15165,CC1(C)C),396
15166,15166,CC(CC(O)=O),396
15167,15167,CC(C)(C)S,396
15168,15168,CC(C)(C#N),396
15169,15169,C2CC3CC(C2)CC1C3,396
15170,15170,C2C1=O,396
15171,15171,C(=O)O)cc2)cc1,396
15172,15172,-c2ccc(C)cc2)cc1,396
15173,15173,(c4ccccc4),396
15174,15174,on2)n(C,395
15175,15175,ccc(O,395
15176,15176,c4cn(CC,395
15177,15177,c3ccc(F)cc3)n2),395
15178,15178,c2n(Cc3c(F)cccc3F),395
15179,15179,c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,395
15180,15180,c2cc(ncn2)-,395
15181,15181,c2c(C)nn(-,395
15182,15182,c1oc2ccccc2c1C(=O),395
15183,15183,c1nc2c(s1),395
15184,15184,c1ccc(C#N)cc1),395
15185,15185,c1c(F)cc(F),395
15186,15186,c1=O)S(=O)(=O)NC1(C)CC1,395
15187,15187,c(=O)n(CC),395
15188,15188,[3H]),395
15189,15189,O=C(NCc1ccccn1),395
15190,15190,NC(=O)c1cc(-c2ccc(F)cc2),395
15191,15191,N(CCO)CCO),395
15192,15192,N(C)C(=O)CCN2CCC(CC2)OC(=O)N,395
15193,15193,Cn1c(Nc2c(Cl)ccc(CNC(=O),395
15194,15194,Cc1c(CC(O)=O),395
15195,15195,COc1cc(ccc1O)-,395
15196,15196,CNC(=O)c1cnc(N,395
15197,15197,CNC(=O)[C@H](CC(C)C),395
15198,15198,CN6,395
15199,15199,CC[C@]3(C)CC,395
15200,15200,C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]1CCC[C@@H]1,395
15201,15201,3)ccc1,395
15202,15202,-c1ccc(NC(=O)N,395
15203,15203,(P(O)(O)=O)P(O)(O)=O,395
15204,15204,noc2,394
15205,15205,nc(N4CC,394
15206,15206,n(-c3ccccc3)c(=O)c12,394
15207,15207,ccc3C),394
15208,15208,c4cn[nH],394
15209,15209,c4ccc([N+](=O)[O-])cc4),394
15210,15210,c3nn(CC,394
15211,15211,c3ccccc3)c2,394
15212,15212,c3cccc4cn,394
15213,15213,c2nc(nc3ccccc23),394
15214,15214,c2cnc(cn2)C(F)(F)F),394
15215,15215,c2c(=O)n(C)c(=O),394
15216,15216,c1ccc2oc(=O),394
15217,15217,c(N3CCN(,394
15218,15218,c(=O)n1CC(=O)N,394
15219,15219,[s+],394
15220,15220,[nH]c2n1,394
15221,15221,[C@H](O[C@@H]1,394
15222,15222,[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC,394
15223,15223,[C@@H]2[C@H]1,394
15224,15224,O=C(O)CCCC,394
15225,15225,O=C(\C=C\,394
15226,15226,NC1=NC2(CO1),394
15227,15227,NC(=O)[C@H](CSS,394
15228,15228,NC(=O)C(=O),394
15229,15229,N1CCc2ccccc21,394
15230,15230,Fc1ccc(cc1)C(=O)C1CCN(CC,394
15231,15231,Clc1ccccc1-c1n,394
15232,15232,Cc1cc(C)nc(n1)N1CC2CN(CC2C1)C(=O),394
15233,15233,C[C@H](O)[C@H](Cc1ccccc1)NC(=O),394
15234,15234,CN2C(=O)c3ccccc3C2=O),394
15235,15235,CN12),394
15236,15236,CN(C)CC1,218
15237,15237,CN)cc1,394
15238,15238,CCNC(=O)C(,394
15239,15239,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1cc(,394
15240,15240,CC1=CC2,394
15241,15241,CC(C)(C)NC(=O)N1CC,394
15242,15242,C1=[N+]2C(C=C1),394
15243,15243,C(N=O),394
15244,15244,C#CCOCCOCCOCC,394
15245,15245,Cc3c[nH],394
15246,15246,/C=C/C(C),394
15247,15247,-c1noc(n1),394
15248,15248,ncc1C(=O)NC[C@@H](F),393
15249,15249,c4ccc(cn4)C(F)(F)F)C2C3),393
15250,15250,c4cc(OC)c(OC)c(OC)c4),393
15251,15251,c2cccn3,393
15252,15252,c2cccc(OC)c2C1,393
15253,15253,c2c(Cl)cccc2Cl)cc1),393
15254,15254,c1ccccc1[N+]([O-])=O),393
15255,15255,c12)S(=O)(=O),393
15256,15256,O2)O1,393
15257,15257,NC(=O)[C@@H]2CSSC[C@H](NC(=O)CN)C(=O)N[C@@H](,393
15258,15258,N2C(=O)N(,393
15259,15259,N(Cc2ccccc2)C1,393
15260,15260,FC(F)(F)c1ccc(Nc2nc(,393
15261,15261,Cc3ccccc3Cl),393
15262,15262,Cc1ccc(cc1)C(O)=O,393
15263,15263,C[C@@H]1CN(CC(=O)N2CC,393
15264,15264,COc1cccc(c1)-c1cc(,393
15265,15265,COCCOc1cc2ncn,393
15266,15266,CO/N=C(/,393
15267,15267,CC[C@H](C)[C@H](NC(C)=O),393
15268,15268,CC2)nn1,393
15269,15269,CC(=C)[C@@H]1CC,393
15270,15270,C(O)c1ccccc1,393
15271,15271,C(C#N)=C(N)O2,393
15272,15272,C(=O)NCCCCN1CCN(CC1),393
15273,15273,ncc2Cl)c1,392
15274,15274,n2n1)-,392
15275,15275,c5ccc(cc5),392
15276,15276,c3cccc(C)n3),392
15277,15277,c34)-c12,392
15278,15278,c2nonc12,392
15279,15279,c2nc3c(s2),392
15280,15280,c2cccc(C(=O)N(C)C),392
15281,15281,c2)ccc1F,392
15282,15282,c1cnn2c(NC3CC3),392
15283,15283,c1cn(-c2ccc(,392
15284,15284,c12)C(O)=O),392
15285,15285,c(OCC)cc1,392
15286,15286,c(=O)c(C(=O)O)cn4,392
15287,15287,\C(C)=C\[C@H](C),392
15288,15288,[Br-].[Br-].,392
15289,15289,SC(O),392
15290,15290,O[C@@H]1CO,255
15291,15291,O.O.,392
15292,15292,Oc1nccc(,392
15293,15293,NC(=O)[C@@H](Cc1ccc(Cl)cc1),392
15294,15294,NCc1ccc2c(c1)OCO2,392
15295,15295,N2CCC(O,392
15296,15296,Cc1nc(NC(=O),392
15297,15297,Cc1cc(no1),392
15298,15298,CCCC[C@@H](NC(C)=O),392
15299,15299,CC(C)Nc1n,392
15300,15300,C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C),392
15301,15301,C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,392
15302,15302,C(=O)N[C@@H](Cc2cnc[nH]2),392
15303,15303,)ccc5,392
15304,15304,sc1NC(=O),391
15305,15305,n2CCCC,391
15306,15306,nc3cc,391
15307,15307,c3cc(Cl)ccc3Cl),391
15308,15308,c3[nH]ncc3c2),391
15309,15309,c2cnc(Cl),391
15310,15310,c2ccc(C(=O)NC,391
15311,15311,c2cc3ccccc3nc2,391
15312,15312,c1nc2ncccc2,391
15313,15313,c1cccc(c1)S(C)(=O)=O,391
15314,15314,c1ccc(C(=O)NCC,391
15315,15315,c(CCNC4=O),391
15316,15316,[nH]c3=O)C(=O),391
15317,15317,[C@]56,391
15318,15318,[C@]4(C,391
15319,15319,[C@H](C)O4),391
15320,15320,OCC(F)F),391
15321,15321,NC(=O)[C@H](Cc3ccc(O)cc3),391
15322,15322,NC(=O)[C@@H](N)CS),391
15323,15323,Cc1noc(C)c1-c1cc(,391
15324,15324,Cc1cc(-c2ccccc2),391
15325,15325,C[C@@](O)([C@@H](OC(=O)c4ccccc4),391
15326,15326,CN1[C@H](,391
15327,15327,CCCCCCCCO,391
15328,15328,CCCc1cc(=O)o,391
15329,15329,CC1CN,391
15330,15330,C2CCN(CC2)[C@H]1,391
15331,15331,C(=O)N(C(c12)c1ccc(Cl)cc1)c1cc(C),391
15332,15332,C(=O)NC1CCCCC1),391
15333,15333,C(=CN,391
15334,15334,3CCC(CC3),391
15335,15335,o2)n1,390
15336,15336,o3)cc2),390
15337,15337,n(C)c2c1,390
15338,15338,c4ccccc4)cc3F),390
15339,15339,c2nc3ccc(cc3,390
15340,15340,c2ccccn2)CC1),390
15341,15341,c2ccc(Br)cc2)c1,390
15342,15342,c2c1)-c1ccccc1,390
15343,15343,c2c(F)c(OC)cc(OC),390
15344,15344,c1nc(C)sc1-,390
15345,15345,c1ccnn1-c1cc(ccn1)C(O)=O,390
15346,15346,c1cc2ccncc2,390
15347,15347,c1cc(=O)c2c(O)cc(O),390
15348,15348,[N+]1(C),390
15349,15349,[C@@H]1CC(,390
15350,15350,[C@@H](O3),390
15351,15351,[C@@H](C)CN(,390
15352,15352,S)nnc2,390
15353,15353,O[C@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](O,390
15354,15354,O=C(NC1CCOCC1),390
15355,15355,NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O),390
15356,15356,NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1),390
15357,15357,N1CC2CCC(C1)O2,390
15358,15358,N#Cc1ccc2c(c1),390
15359,15359,Cc1nnc(SCC(=O)N,390
15360,15360,Cc1ccc2c(OCC,390
15361,15361,Cc1cc(OC),390
15362,15362,C[C@H]1CN([C@@H](C)CO)C(=O),390
15363,15363,COc1ccc(CCN(C),390
15364,15364,CN(C)CCc1c[nH],390
15365,15365,CN(C)c1cc(,390
15366,15366,CCCCCCCCCCCCCCC,260
15367,15367,CCC3=C12,390
15368,15368,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN,390
15369,15369,C1=[N+]2C(C=C1)=C,390
15370,15370,C1CN(C(=O),390
15371,15371,C(N)=O)c2[nH]c3cc(ccc3c12)C(C)(C)O,390
15372,15372,C(=O)NS(=O)(=O)C2CC2),390
15373,15373,C(=O)C(Cc1ccccc1),390
15374,15374,C(=O)c2c(Cl)cccc2,390
15375,15375,C#N)c1ccc(F)cc1,390
15376,15376,nc(N)nc2,389
15377,15377,n2nc(CC,389
15378,15378,c4cccc(O)c4),389
15379,15379,c3nn4,389
15380,15380,c3ccccc3)c2=O),389
15381,15381,c3ccc4o,389
15382,15382,c3c(c12),389
15383,15383,c2ccc(OCC(=O),389
15384,15384,c2cc([N+](=O)[O-])ccc2,389
15385,15385,c1nc3ccccc3,389
15386,15386,c1cc2ccc(cc2,389
15387,15387,c1cc(cc(c1)C(F)(F)F),389
15388,15388,c(cc1C(=O)NS(=O)(=O),389
15389,15389,c(Cl)c2)n1,389
15390,15390,[C@H](C)CN(,389
15391,15391,P(N),389
15392,15392,OCCOC),389
15393,15393,O=C(c1cccs1),389
15394,15394,Oc1ccc(cc1)-c1nc(c([nH]1)-c1ccc(F)cc1)-c1ccncc1,389
15395,15395,Nc1nc(-c2ccco2),389
15396,15396,NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2),389
15397,15397,NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O),389
15398,15398,NN,389
15399,15399,H3,389
15400,15400,Cc3ccccc3F),389
15401,15401,Cc2ccc(-c3ccccc3)cc2),389
15402,15402,Cc1ccc2OCOc2c1,389
15403,15403,Cc1ccc(S(=O)(=O)N(C),389
15404,15404,Cc1cc(C(=O)O),389
15405,15405,Cc1c(CN,389
15406,15406,C[C@H](NC(=O)[C@H](Cc1ccccc1),389
15407,15407,COc1ccc(C[C@H](NC(=O),389
15408,15408,CN1C(=O)c2ccccc2C1=O,389
15409,15409,CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O),389
15410,15410,CCOc1cc(=O)n(C),389
15411,15411,CC(=O)N(O),389
15412,15412,C1=NCCN1),389
15413,15413,C1=C\,389
15414,15414,C(=O)NCC(=O)N[C@@H](Cc2ccccc2),389
15415,15415,C(NC(C)=O),389
15416,15416,C#CCOCCOCCOCCNc1nc(,389
15417,15417,2(C1),389
15418,15418,/N=C1,389
15419,15419,sccc3,388
15420,15420,nc32)C1,388
15421,15421,n1cnc2c(NC3CCCC3)ncnc12,388
15422,15422,cc(=O)[nH]2),388
15423,15423,cc3)ccc21,388
15424,15424,c2c(F)cccc12,388
15425,15425,c2[nH]c(cc2,388
15426,15426,c1cccc(CN2CC,388
15427,15427,c1ccc(O)cc1)c1ccc(O)cc1,388
15428,15428,c1c[nH]c(c1)C(=O)N[C@H](CO),388
15429,15429,c1c(o,388
15430,15430,c(cnc2c(N,388
15431,15431,c(O)c12,388
15432,15432,\C=,388
15433,15433,[C@H](O)[C@@H]3,388
15434,15434,Oc2ccc(NC(=O)OC(C)(C),388
15435,15435,OCc4ccccc4),388
15436,15436,O=C1C=,388
15437,15437,NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C),388
15438,15438,NC(=O)[C@H](CCCNC(=N)N)NC1=O,388
15439,15439,NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C),388
15440,15440,NC(=O)CCc1ccc(cc1)-,388
15441,15441,N=C(N)c1cccs1,388
15442,15442,N(C1CC1)C(=O),388
15443,15443,Nc1ccc(O,388
15444,15444,Cn1cc(cn1)-c1cccc(c1)-,388
15445,15445,Cc1ccc(NC(=O)c2cccc(c2),388
15446,15446,C[C@H](C1CC1),388
15447,15447,CC[C@]4(C)[C@H]3CC[C@]12C),388
15448,15448,CCOc1cccc(c1)-,388
15449,15449,CC1)-c1cc(C)c2ncnn2c1,388
15450,15450,C(C)(C)C)c1ccccc1,388
15451,15451,C(=CC3),388
15452,15452,-c2nnn[nH]2)cc1,388
15453,15453,nc3CCN(CCc23)c2ncccc2C(F)(F)F),387
15454,15454,cc23)C1,387
15455,15455,c4c(c2),387
15456,15456,c3c1),387
15457,15457,c2nc(Nc3ccc(cc3),387
15458,15458,c2cc(CN3CC,387
15459,15459,c1sccc1C,387
15460,15460,c1nonc1,387
15461,15461,c1nc(-c2ccc(Cl)cc2),387
15462,15462,c1c(F)c(,387
15463,15463,c(Cl)cc(Cl)cc,387
15464,15464,c(CCNC4=O)[nH]3),387
15465,15465,c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1,387
15466,15466,c(C(=O)N2CC,387
15467,15467,[C@H]1CC[C@H]2[C@H]3[C@H](,387
15468,15468,[C@@H]1O[C@H]1,387
15469,15469,Cn1c(NC(=O),387
15470,15470,Cc1nn(CC,387
15471,15471,Cc1cnc(NC(=O),387
15472,15472,C[C@H]3O),387
15473,15473,COc1cc(Nc2ncn,387
15474,15474,COCCO2),387
15475,15475,COc1ccc2ccccc2c1,387
15476,15476,CN(CC)CC),387
15477,15477,CCC2CC,387
15478,15478,CC1(C)OC(=O),387
15479,15479,CC(/C=C/,387
15480,15480,C(O)=O)-c1ccccc1,387
15481,15481,C(=S)N(,387
15482,15482,C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12),387
15483,15483,Br)s1,387
15484,15484,n2)C(F)(F)F),386
15485,15485,cn(C)c1=O),386
15486,15486,cc2c1oc(cc2=O),386
15487,15487,c3cncc(c3),386
15488,15488,c2c(C)nn3,386
15489,15489,c1cnccc1-,386
15490,15490,c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,386
15491,15491,c1ccc(CO),386
15492,15492,c1cc2s,386
15493,15493,c(Nc3ccc(Oc4ccc(C)nc4),386
15494,15494,P(O)([O-])=O),386
15495,15495,Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,386
15496,15496,NCC),386
15497,15497,Cc1ccc(cc1)C#N,386
15498,15498,Cc1ccc(O)c(O)c1),386
15499,15499,COc1cc(c(F)cc1,386
15500,15500,CN(C)CCCC,386
15501,15501,CC(=O)O)cc1,386
15502,15502,C3CCCN3,386
15503,15503,C1=[N+]2C(C=C1)=Cc1c(C)cc(C)n1[B-]2(F)F,386
15504,15504,C1=O)C(=O),386
15505,15505,C(=O)OCC)C1,386
15506,15506,C(=O)N1)C(N)=O,386
15507,15507,3(CC3),386
15508,15508,(CC4),386
15509,15509,c2ccc(O)cc2O)cc1,385
15510,15510,c2cc(C)c(,385
15511,15511,c2cc(Br)ccc21,385
15512,15512,c2cc([nH]n2),385
15513,15513,c2ccc3ccc(Cl)cc3,385
15514,15514,c1cn2cc(,385
15515,15515,c(=O)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,385
15516,15516,[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2,385
15517,15517,OP(=O)(O)OC[C@H]2O[C@@H](,385
15518,15518,OC(=O)c1cccc(c1),385
15519,15519,OC(=O)C(O)=O.,385
15520,15520,NC(=O)[C@H](CO)NC(=O)[C@H](CO),385
15521,15521,N1CCC(=CC1),385
15522,15522,Cc2n[nH]c(=O)c3c2,385
15523,15523,COCCOCCOCCOc1cc(,385
15524,15524,CN1CCCC1CC,385
15525,15525,CC(C)(C)[C@H](,385
15526,15526,CCc1cccc(C),385
15527,15527,C2=C(CCCC2=O),385
15528,15528,C1CCC2,385
15529,15529,C1(F)F,385
15530,15530,C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C),385
15531,15531,C(=O)Nc1cccc(c1)-,385
15532,15532,Cc3ccc(F)cc3),385
15533,15533,5CCOCC5)cc,385
15534,15534,3=O,385
15535,15535,n3c2c1,384
15536,15536,ccc2c(=O),384
15537,15537,cc[n+](CC,384
15538,15538,c2cc(C)cc(N)n2)c1,384
15539,15539,c2c1)-c1ccc(F)cc1,384
15540,15540,c2F)cn1,384
15541,15541,c23)cc(OC)c1OC,384
15542,15542,c1nnc(s1),384
15543,15543,c1ccnn1C,384
15544,15544,c1ccc(cc1O),384
15545,15545,c(OC)c(c1),384
15546,15546,[C@H](C[C@]12C),384
15547,15547,[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,384
15548,15548,S[C@@H]2,384
15549,15549,Nc1nc2[nH]c(,384
15550,15550,NS(=O)(=O)c1ccc(CNC(=O),384
15551,15551,NCC1=O),384
15552,15552,NC(=O)c1ccc(C),384
15553,15553,NC(=O)CC[C@H](NC(=O)CCCCCCCCCCCCCCCC,384
15554,15554,Nc1cc(F)c(cc1Cl),384
15555,15555,Cc1ccc(/C(=N/O),384
15556,15556,COC(=O)c1cccc(NC(=O),384
15557,15557,CN1CCN(CC1)c1ccc(cc1)-,384
15558,15558,CN(C)CCCC1(,384
15559,15559,CN(C)CC(O),384
15560,15560,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2,384
15561,15561,CC3)ccc12,384
15562,15562,C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(N)=O,384
15563,15563,C(=O)N[C@@H](CO)C(=O)N[C@H](,384
15564,15564,C(=O)N1Cc2c(NC(=O),384
15565,15565,C(=O)N1CC2CN(CC2C1),384
15566,15566,C(=O)N1CC[C@@H](C1),384
15567,15567,C(=O)C(Cl),384
15568,15568,-n1cccn1,384
15569,15569,sc3-n12),383
15570,15570,nc(nc2,383
15571,15571,n1c(nc2ccccc12),383
15572,15572,c4cccnc4)cc,383
15573,15573,c3ccccc3F)CC2),383
15574,15574,c3ccccc3c21,383
15575,15575,c3ccc(Cl)cc3)CC2)cc1,383
15576,15576,c2cc(Br)cc(Br),383
15577,15577,c2c(Cl)cc(Cl)cc2,383
15578,15578,c2[nH]cnc2,383
15579,15579,c(o1)-,383
15580,15580,\C=C\C(=O)NS(=O)(=O),383
15581,15581,[C@H]2CNCCO2),383
15582,15582,[C@@H]2CCC3=CC(=O),383
15583,15583,[C@@H]2C[C@H]1,383
15584,15584,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.,383
15585,15585,OC(CN(C,383
15586,15586,Nc1nc2n(cnc2c(=O)[nH]1),383
15587,15587,NC(=O)CNC1=O),383
15588,15588,N3C[C@H](,383
15589,15589,N#Cc1cc(ccc1OC1CC,383
15590,15590,Cc1nc(cs1),383
15591,15591,CSCC[C@H](N),383
15592,15592,COc1ccc2oc(,383
15593,15593,CN1[C@H]2CC[C@@H]1C[C@@H](C2),383
15594,15594,CNC[C@@H]3,383
15595,15595,CC(=O)O[C@@]12CO[C@@H]1,383
15596,15596,C=O)cc1,383
15597,15597,C(S),383
15598,15598,Cc4ccccc43),383
15599,15599,2CCOC2),383
15600,15600,-c1ccc(OCC,383
15601,15601,s1)CCNC2,382
15602,15602,nc(-c3ccc(Cl)cc3),382
15603,15603,n(c2),382
15604,15604,c2cccc(F)c12,382
15605,15605,c2O)c(=O)c1=O),382
15606,15606,c1ccccc1)C(N)=O,382
15607,15607,c1cccc2cc[nH]c12,382
15608,15608,c1ccc(Nc2ncc3cc4C(=O)NCC5(CCCCC5),382
15609,15609,c1-c1ccncc1,382
15610,15610,c(Cl)c2c1,382
15611,15611,[O-][N+](=O)c1ccc(cc1),382
15612,15612,[C@@]2(CO),382
15613,15613,OCCO1,382
15614,15614,NC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](Cc4cnc[nH]4)NC(=O)[C@H](CCCCN)NC3=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2),382
15615,15615,N(Cc2ccccc2)C1),382
15616,15616,NC1=C(,382
15617,15617,Cn1cc(C(=O),382
15618,15618,Cc2c(CN1C(=O)c1cccc(c1Cl)C(F)(F)F),382
15619,15619,Cc1ccc(s1)-,382
15620,15620,C[C@@H](C)C[C@H](OC),382
15621,15621,CSC[C@H]1,382
15622,15622,COc1cc(C(=O)N2CC,382
